date,installed_capacity,supply_capacity,full_power
2021-07-02,131069,93498,76865
2021-07-03,131069,90140,64612
2021-07-04,131069,93065,62368
2021-07-05,131069,95897,76256
2021-07-06,131069,94417,79663
2021-07-07,131069,95298,81086
2021-07-08,131069,96234,81187
2021-07-09,131069,95686,78397
2021-07-10,131069,93577,67726
2021-07-11,131069,93247,68518
2021-07-12,131069,95006,85011
2021-07-13,131069,95966,87172
2021-07-14,131069,97475,88087
2021-07-15,131069,98180,88551
2021-07-16,131069,97850,88015
2021-07-17,131069,91582,71849
2021-07-18,131069,90453,72054
2021-07-19,131069,98755,84586
2021-07-20,131069,98376,87841
2021-07-21,131069,99657,88937
2021-07-22,131330,99955,89958
2021-07-23,131330,99758,89812
2021-07-24,131330,94507,78285
2021-07-25,131330,95777,76521
2021-07-26,131330,100633,89426
2021-07-27,131330,100739,91141
2021-07-28,131330,100846,90240
2021-07-29,131330,101071,89634
2021-07-30,131330,99390,87847
2021-07-31,131330,92532,76776
2021-08-01,131330,93539,72943
2021-08-02,131330,98974,75460
2021-08-03,131330,100181,77517
2021-08-04,131330,99578,80073
2021-08-05,131330,99341,85215
2021-08-06,131330,99799,82367
2021-08-07,131330,94901,75210
2021-08-08,131330,94736,70201
2021-08-09,131330,100772,84755
2021-08-10,131330,100834,84877
2021-08-11,131330,100800,83818
2021-08-12,131330,98952,86355
2021-08-13,131330,100125,81779
2021-08-14,131330,96246,68470
2021-08-15,131330,95825,68076
2021-08-16,131330,95165,74559
2021-08-17,131330,100178,80393
2021-08-18,131330,99241,80362
2021-08-19,131330,99622,79472
2021-08-20,131330,100721,79554
2021-08-21,131330,95487,69215
2021-08-22,131330,94493,66387
2021-08-23,131330,98884,79334
2021-08-24,131650,99256,81241
2021-08-25,131650,97998,80262
2021-08-26,131650,99284,81471
2021-08-27,131650,99432,78339
2021-08-28,131650,94472,66357
2021-08-29,131650,95099,65588
2021-08-30,131650,99798,78996
2021-08-31,131650,100757,77665
2021-09-01,131650,98658,77228
2021-09-02,131650,98606,76036
2021-09-03,131650,99017,74073
2021-09-04,131650,92603,63885
2021-09-05,131650,91917,62545
2021-09-06,131650,95624,75426
2021-09-07,131650,93587,76075
2021-09-08,131650,95992,74423
2021-09-09,131895,95161,76594
2021-09-10,131895,94120,75304
2021-09-11,131895,88890,65783
2021-09-12,131895,90272,64512
2021-09-13,131895,90532,77820
2021-09-14,131895,90371,76081
2021-09-15,131895,90836,74944
2021-09-16,131895,88754,75436
2021-09-17,131895,88469,71837
2021-09-18,131895,84328,62245
2021-09-19,131895,84130,58954
2021-09-20,131895,84913,55779
2021-09-21,131895,85539,53652
2021-09-22,131895,85961,57177
2021-09-23,131895,82499,67149
2021-09-24,131895,81455,68879
2021-09-25,131895,80070,61851
2021-09-26,131895,81338,60737
2021-09-27,131895,82653,72396
2021-09-28,131895,82881,74094
2021-09-29,131895,84542,75683
2021-09-30,131895,83670,73226
2021-10-01,131895,83684,72146
2021-10-02,131895,74989,62298
2021-10-03,131895,74037,60876
2021-10-04,131895,78098,69932
2021-10-05,131895,82449,75698
2021-10-06,132113,83917,73845
2021-10-07,132113,82862,73754
2021-10-08,132113,83473,72717
2021-10-09,132113,79238,63659
2021-10-10,132113,80249,61162
2021-10-11,132113,81058,64647
2021-10-12,132113,83052,70121
2021-10-13,132113,81390,70657
2021-10-14,132113,80638,71458
2021-10-15,132113,78551,70778
2021-10-16,132113,79999,60050
2021-10-17,132113,79452,58640
2021-10-18,132113,81221,69348
2021-10-19,132113,81211,69823
2021-10-20,132113,80245,69414
2021-10-21,132113,81902,70203
2021-10-22,132113,85343,67900
2021-10-23,132113,81426,59042
2021-10-24,132113,80298,57699
2021-10-25,132113,83115,69114
2021-10-26,132113,83798,69601
2021-10-27,132113,83310,68937
2021-10-28,132113,82479,69488
2021-10-29,132113,84869,67683
2021-10-30,133455,82627,59770
2021-10-31,133455,83019,58161
2021-11-01,133455,85827,69259
2021-11-02,133455,85478,69554
2021-11-03,133455,83854,69599
2021-11-04,133455,84334,70149
2021-11-05,133455,84602,68742
2021-11-06,133455,78785,59456
2021-11-07,133455,80184,58370
2021-11-08,133455,86547,72602
2021-11-09,133455,84443,72800
2021-11-10,133455,84601,73477
2021-11-11,133564,85839,74708
2021-11-12,133564,85381,73855
2021-11-13,133564,82198,61840
2021-11-14,133564,80771,59863
2021-11-15,133564,84114,71603
2021-11-16,133564,84252,72310
2021-11-17,133564,85564,73028
2021-11-18,133564,84890,72485
2021-11-19,133564,85565,70926
2021-11-20,133564,82811,61390
2021-11-21,133564,80551,60516
2021-11-22,133564,88726,76847
2021-11-23,133564,91056,79838
2021-11-24,133564,93131,76210
2021-11-25,133564,95904,74510
2021-11-26,133564,96502,75223
2021-11-27,133564,92026,63937
2021-11-28,133564,91146,62027
2021-11-29,133564,94302,75340
2021-11-30,133564,95394,80362
2021-12-01,133564,96460,81177
2021-12-02,133896,95116,80145
2021-12-03,133896,96839,78696
2021-12-04,133896,94435,65770
2021-12-05,133896,93599,64032
2021-12-06,133896,100061,78083
2021-12-07,133896,100638,78079
2021-12-08,133896,100449,78310
2021-12-09,133896,100769,78182
2021-12-10,133896,100525,77936
2021-12-11,133896,94870,64834
2021-12-12,133896,98173,65441
2021-12-13,133896,102797,82173
2021-12-14,133896,101254,82571
2021-12-15,133896,100450,79839
2021-12-16,133896,99929,81399
2021-12-17,133896,104301,85699
2021-12-18,133896,98106,70883
2021-12-19,133896,99975,67544
2021-12-20,133896,102725,81750
2021-12-21,134012,101328,80294
2021-12-22,134012,101750,81451
2021-12-23,134012,102837,81874
2021-12-24,134012,101856,81185
2021-12-25,134158,101662,72815
2021-12-26,134158,101244,71719
2021-12-27,134158,103554,90708
2021-12-28,134158,101789,88717
2021-12-29,134158,103867,85966
2021-12-30,134158,105343,84564
2021-12-31,134158,105752,81748
2022-01-01,134020,101222,67369
2022-01-02,134020,103896,68173
2022-01-03,134020,107391,85196
2022-01-04,134020,106705,85161
2022-01-05,134020,107631,89397
2022-01-06,134020,107486,84761
2022-01-07,134020,107169,85425
2022-01-08,134020,102853,70793
2022-01-09,134020,101437,67889
2022-01-10,134020,104076,85301
2022-01-11,134020,107504,88103
2022-01-12,134020,107063,88305
2022-01-13,134020,107327,89115
2022-01-14,134020,106463,87278
2022-01-15,134020,99046,71585
2022-01-16,134020,99043,70090
2022-01-17,134020,104610,87967
2022-01-18,134020,104684,87579
2022-01-19,134020,104860,88076
2022-01-20,134020,105164,87884
2022-01-21,134020,104526,86522
2022-01-22,134020,99165,72105
2022-01-23,134020,100014,67726
2022-01-24,134020,103205,83085
2022-01-25,134123,102737,86241
2022-01-26,134123,103430,82984
2022-01-27,134123,103391,82938
2022-01-28,134123,104633,82283
2022-01-29,134123,98753,68009
2022-01-30,134123,95905,65026
2022-01-31,134123,95850,61339
2022-02-01,133069,97064,59840
2022-02-02,133069,99458,63795
2022-02-03,133069,102205,78841
2022-02-04,133069,102340,82614
2022-02-05,133069,100908,73089
2022-02-06,133069,100922,69718
2022-02-07,133069,100103,87351
2022-02-08,133069,102163,85352
2022-02-09,133069,101527,83819
2022-02-10,133069,103674,81626
2022-02-11,133069,102618,81928
2022-02-12,133069,100573,67542
2022-02-13,133069,100238,65396
2022-02-14,133069,103073,79225
2022-02-15,133069,104682,83893
2022-02-16,133069,103942,86687
2022-02-17,133069,103184,86434
2022-02-18,133069,100716,84164
2022-02-19,133069,98848,70632
2022-02-20,133069,96907,69627
2022-02-21,133069,97347,82900
2022-02-22,133069,96702,83248
2022-02-23,133069,98038,85489
2022-02-24,133069,97557,83453
2022-02-25,133069,98432,80824
2022-02-26,133069,97176,67374
2022-02-27,133069,95229,64965
2022-02-28,133069,91911,73959
2022-03-01,133069,92392,69920
2022-03-02,133069,93798,77502
2022-03-03,133069,91888,77182
2022-03-04,133069,89526,78189
2022-03-05,133069,82102,66375
2022-03-06,133069,81233,64675
2022-03-07,133069,88990,77345
2022-03-08,133561,90369,76762
2022-03-09,133561,92928,67781
2022-03-10,133561,93595,73841
2022-03-11,133561,91552,74509
2022-03-12,133561,83382,62114
2022-03-13,133561,83055,61436
2022-03-14,133561,91813,76789
2022-03-15,133561,92568,71988
2022-03-16,133561,87501,70966
2022-03-17,133561,87346,75585
2022-03-18,133561,89903,76980
2022-03-19,133561,84686,66838
2022-03-20,133561,83653,62882
2022-03-21,133561,86078,74381
2022-03-22,133561,86161,73197
2022-03-23,133561,89033,78233
2022-03-24,133561,83716,73156
2022-03-25,133561,84019,71135
2022-03-26,133561,78264,62291
2022-03-27,133561,81196,60623
2022-03-28,133561,83826,70765
2022-03-29,133561,83223,70311
2022-03-30,133561,83144,71112
2022-03-31,133561,83397,70618
2022-04-01,133561,86929,68838
2022-04-02,133561,81417,61732
2022-04-03,133561,81121,60331
2022-04-04,133561,84320,69891
2022-04-05,133561,84085,70446
2022-04-06,133561,83820,69222
2022-04-07,133561,84039,69860
2022-04-08,133680,84389,67293
2022-04-09,133680,78558,60137
2022-04-10,133680,79188,58490
2022-04-11,133680,83037,68821
2022-04-12,133680,84159,69958
2022-04-13,133680,84457,71879
2022-04-14,133680,84050,71334
2022-04-15,133680,83940,67132
2022-04-16,133680,77102,59944
2022-04-17,133680,77578,58749
2022-04-18,133680,80747,67906
2022-04-19,133680,82152,68498
2022-04-20,133680,82087,67702
2022-04-21,133680,82006,68547
2022-04-22,133680,82377,67015
2022-04-23,133680,77509,58909
2022-04-24,133680,77599,58501
2022-04-25,133680,82516,69646
2022-04-26,133680,81625,69997
2022-04-27,133680,83673,67404
2022-04-28,133680,82861,68086
2022-04-29,133680,83895,67684
2022-04-30,133680,81336,58925
2022-05-01,133680,80599,57624
2022-05-02,133680,84804,67357
2022-05-03,133680,85122,68221
2022-05-04,133917,84671,66896
2022-05-05,133917,82440,62398
2022-05-06,133917,83815,65275
2022-05-07,133917,74588,58240
2022-05-08,133917,78693,57573
2022-05-09,133917,82664,68295
2022-05-10,133917,81916,68449
2022-05-11,133917,82127,69284
2022-05-12,133917,78815,69519
2022-05-13,133917,81648,70215
2022-05-14,133917,77018,59523
2022-05-15,133917,80194,58322
2022-05-16,133917,81117,68158
2022-05-17,133917,78740,69598
2022-05-18,133917,80022,69000
2022-05-19,133917,78739,68981
2022-05-20,133917,78019,68019
2022-05-21,133917,73392,60962
2022-05-22,133917,77792,60230
2022-05-23,133917,81075,72122
2022-05-24,133917,81847,72576
2022-05-25,133917,82910,72539
2022-05-26,133917,82378,69479
2022-05-27,133917,82016,68961
2022-05-28,133917,76955,61733
2022-05-29,133917,79357,60948
2022-05-30,133917,84474,73134
2022-05-31,133917,84553,69888
2022-06-01,134186,79189,64790
2022-06-02,134186,83606,71717
2022-06-03,134186,84094,72128
2022-06-04,134186,82590,62408
2022-06-05,134186,80301,58600
2022-06-06,134186,83093,61814
2022-06-07,134186,85109,70522
2022-06-08,134060,85703,68480
2022-06-09,134060,86254,69993
2022-06-10,134060,85397,71317
2022-06-11,134060,81919,62034
2022-06-12,134060,82389,61303
2022-06-13,134060,87376,71248
2022-06-14,134060,86350,71477
2022-06-15,134066,85748,69275
2022-06-16,134066,85906,70925
2022-06-17,134066,87896,73461
2022-06-18,134066,85104,64277
2022-06-19,134066,85859,64404
2022-06-20,134066,87774,77816
2022-06-21,134066,91094,81164
2022-06-22,134092,91108,80941
2022-06-23,134092,91404,83449
2022-06-24,134092,92119,76118
2022-06-25,134092,84436,69554
2022-06-26,134092,86439,68906
2022-06-27,134092,94364,84739
2022-06-28,134092,93797,84057
2022-06-29,134237,95432,84492
2022-06-30,134237,93599,82731
2022-07-01,134237,93231,83309
2022-07-02,134237,88500,74974
2022-07-03,134237,87495,74464
2022-07-04,134237,99188,89337
2022-07-05,134237,99463,90855
2022-07-06,134239,99959,91938
2022-07-07,134239,99716,92990
2022-07-08,134239,99997,86475
2022-07-09,134239,96076,75216
2022-07-10,134239,96494,75168
2022-07-11,134239,100015,86943
2022-07-12,134239,99071,87250
2022-07-13,134266,100299,85034
2022-07-14,134266,100515,85530
2022-07-15,134266,100653,83272
2022-07-16,134266,96946,71327
2022-07-17,134266,96711,70356
2022-07-18,134266,97680,83578
2022-07-19,134266,99472,84631
2022-07-20,134269,99728,85756
2022-07-21,134269,99835,82156
2022-07-22,134269,100057,80509
2022-07-23,134269,96461,70266
2022-07-24,134269,96305,69817
2022-07-25,134269,99610,84338
2022-07-26,134269,100295,87347
2022-07-27,134291,100687,85507
2022-07-28,134291,100467,87405
2022-07-29,134291,101383,87601
2022-07-30,134291,96642,76651
2022-07-31,134291,97211,72224
2022-08-01,134291,99761,80055
2022-08-02,134291,99741,77981
2022-08-03,134417,100831,81174
2022-08-04,134417,101790,85866
2022-08-05,134417,102311,86550
2022-08-06,134417,100321,80391
2022-08-07,134417,100210,78998
2022-08-08,134417,100691,89263
2022-08-09,134417,100864,88479
2022-08-10,134446,100922,85666
2022-08-11,134446,100101,85488
2022-08-12,134446,100802,85622
2022-08-13,134446,95281,73971
2022-08-14,134446,95386,74228
2022-08-15,134446,99379,80123
2022-08-16,134446,101402,86440
2022-08-17,134446,101195,84518
2022-08-18,134462,101828,83585
2022-08-19,134462,100632,86684
2022-08-20,134462,95284,76241
2022-08-21,134462,96045,73895
2022-08-22,134462,102558,86842
2022-08-23,134462,101268,86792
2022-08-24,134509,101820,79100
2022-08-25,134509,102008,79448
2022-08-26,134509,102136,77935
2022-08-27,134509,97877,64721
2022-08-28,134509,96902,64155
2022-08-29,134509,98962,75328
2022-08-30,134509,99404,77097
2022-08-31,134695,99257,74990
2022-09-01,134695,98608,78089
2022-09-02,134695,99473,77142
2022-09-03,134695,95712,67164
2022-09-04,134695,97062,67901
2022-09-05,134695,97945,79872
2022-09-06,134695,97699,73602
2022-09-07,134702,98348,73807
2022-09-08,134702,95199,67681
2022-09-09,134702,94422,57303
2022-09-10,134702,93326,53936
2022-09-11,134702,91779,57250
2022-09-12,134702,91334,61790
2022-09-13,134702,92082,75687
2022-09-14,134702,93018,76406
2022-09-15,134719,91430,79407
2022-09-16,134719,91923,82122
2022-09-17,134719,87077,71108
2022-09-18,134719,89824,70720
2022-09-19,134719,92433,78589
2022-09-20,134719,88671,73548
2022-09-21,134725,87357,72071
2022-09-22,134725,87478,72184
2022-09-23,134725,89172,70071
2022-09-24,134725,87890,61033
2022-09-25,134725,87931,59920
2022-09-26,134725,89385,71400
2022-09-27,134725,88928,72742
2022-09-28,134725,88782,72806
2022-09-29,134768,87139,73018
2022-09-30,134768,88547,71844
2022-10-01,134768,83632,61848
2022-10-02,134768,84572,59834
2022-10-03,134768,86928,66998
2022-10-04,134768,86098,72544
2022-10-05,134768,85928,70074
2022-10-06,134797,86440,70544
2022-10-07,134797,87225,68983
2022-10-08,134797,85508,59871
2022-10-09,134797,86454,58315
2022-10-10,134797,84696,62700
2022-10-11,134797,84595,70344
2022-10-12,134797,83927,69872
2022-10-13,134824,83262,70316
2022-10-14,134824,82757,69004
2022-10-15,134824,82961,60625
2022-10-16,134824,84594,59248
2022-10-17,134824,86767,70021
2022-10-18,134824,86919,70701
2022-10-19,134823,85998,70250
2022-10-20,134823,84256,70976
2022-10-21,134823,83851,69240
2022-10-22,134823,80425,60433
2022-10-23,134823,82226,58500
2022-10-24,134823,83828,70139
2022-10-25,134823,85434,70495
2022-10-26,134823,84774,70052
2022-10-27,134823,85104,70573
2022-10-28,134823,84939,68956
2022-10-29,134823,82677,59900
2022-10-30,134823,83152,58605
2022-10-31,136031,86565,69769
2022-11-01,136031,82712,69729
2022-11-02,136031,84799,69282
2022-11-03,136031,84448,71242
2022-11-04,136031,84682,70733
2022-11-05,136031,84711,61328
2022-11-06,136031,83073,59724
2022-11-07,136031,85170,71020
2022-11-08,136031,84526,69806
2022-11-09,136200,83208,69966
2022-11-10,136200,83233,69764
2022-11-11,136200,82359,69415
2022-11-12,136200,81862,60675
2022-11-13,136200,83142,60054
2022-11-14,136200,85353,71165
2022-11-15,136200,86049,72431
2022-11-16,136207,86564,71687
2022-11-17,136207,85468,71642
2022-11-18,136207,84158,70458
2022-11-19,136207,83590,60856
2022-11-20,136207,85105,60057
2022-11-21,136207,86966,71811
2022-11-22,136207,86178,74117
2022-11-23,136249,85867,71774
2022-11-24,136249,85945,72420
2022-11-25,136249,87034,70886
2022-11-26,136249,86934,61907
2022-11-27,136249,87912,61147
2022-11-28,136249,87897,74855
2022-11-29,136249,91100,75720
2022-11-30,136268,92682,82117
2022-12-01,136268,96487,83052
2022-12-02,136268,94957,80829
2022-12-03,136268,92219,67989
2022-12-04,136268,94440,67707
2022-12-05,136268,96977,83990
2022-12-06,136268,97332,84058
2022-12-07,137861,96563,82135
2022-12-08,137861,97385,81462
2022-12-09,137861,97136,82223
2022-12-10,137861,93012,67446
2022-12-11,137861,96222,65907
2022-12-12,137861,97985,83311
2022-12-13,137861,98308,85195
2022-12-14,137875,100637,90128
2022-12-15,137875,102168,88874
2022-12-16,137875,101510,89583
2022-12-17,137875,101175,74303
2022-12-18,137875,101564,73852
2022-12-19,137875,103828,91710
2022-12-20,137875,104369,90571
2022-12-21,137938,103274,92698
2022-12-22,137938,104749,92999
2022-12-23,137938,105628,94509
2022-12-24,137938,101805,75010
2022-12-25,137938,103170,71213
2022-12-26,137938,103765,89935
2022-12-27,137938,105048,89282
2022-12-28,138018,103841,88939
2022-12-29,138018,103136,86768
2022-12-30,138018,104511,83307
2022-12-31,138018,102234,68466
2023-01-01,138018,103636,66465
2023-01-02,138018,104849,85269
2023-01-03,138018,103751,87110
2023-01-04,138193,105387,87191
2023-01-05,138193,103422,89012
2023-01-06,138193,100386,86606
2023-01-07,138193,97543,70729
2023-01-08,138193,98882,68090
2023-01-09,138193,102864,84683
2023-01-10,138193,103335,83973
2023-01-11,138280,103840,83078
2023-01-12,138280,105269,82287
2023-01-13,138280,104134,81907
2023-01-14,138280,102803,69388
2023-01-15,138280,103949,69166
2023-01-16,138280,106545,84582
2023-01-17,138280,107179,86815
2023-01-18,138399,104805,85627
2023-01-19,138399,103674,84465
2023-01-20,138399,105249,81244
2023-01-21,138399,99057,68910
2023-01-22,138399,98334,60143
2023-01-23,138399,100500,62575
2023-01-24,138399,101038,72643
2023-01-25,138399,103636,87275
2023-01-26,138399,103138,92613
2023-01-27,138643,103908,89833
2023-01-28,138643,98523,74081
2023-01-29,138643,98222,69956
2023-01-30,138643,101644,83568
2023-01-31,138643,101699,84058
2023-02-01,138647,102478,81652
2023-02-02,138647,101827,83228
2023-02-03,138647,101103,84290
2023-02-04,138647,100826,70005
2023-02-05,138647,100338,67195
2023-02-06,138647,100804,81935
2023-02-07,138647,97301,81585
2023-02-08,138817,99128,81028
2023-02-09,138817,99329,80850
2023-02-10,138817,99009,81340
2023-02-11,138817,97867,67796
2023-02-12,138817,98838,65888
2023-02-13,138817,99986,81235
2023-02-14,138817,98967,79024
2023-02-15,138840,99470,80643
2023-02-16,138840,99109,81126
2023-02-17,138840,98378,79701
2023-02-18,138840,94387,68387
2023-02-19,138840,97215,65618
2023-02-20,138840,97609,78791
2023-02-21,138840,97554,79297
2023-02-22,138846,98864,78537
2023-02-23,138846,99004,76790
2023-02-24,138846,98287,76151
2023-02-25,138846,96966,66816
2023-02-26,138846,96610,64923
2023-02-27,138846,95543,74630
2023-02-28,138846,95866,74655
2023-03-01,138846,92683,69174
2023-03-02,138860,97952,76510
2023-03-03,138860,98244,75363
2023-03-04,138860,90987,64218
2023-03-05,138860,87307,62329
2023-03-06,138860,92749,72424
2023-03-07,138860,93336,72608
2023-03-08,138866,92310,70657
2023-03-09,138866,92036,72032
2023-03-10,138866,91060,68901
2023-03-11,138866,84465,60181
2023-03-12,138866,85088,62216
2023-03-13,138866,90608,72805
2023-03-14,138866,89931,70755
2023-03-15,139011,88788,70533
