season,month,day,installed_capacity,full_power,average_temperature,highest_temperature,lowest_temperature,precipitation,average_wind_speed,max_wind_speed,average_humidity,lowest_humidity
Winter,12,2,118266,60232,8.2,11.8,2.8,0.0,1.3,2.2,50.1,44.0
Winter,12,3,118266,73728,11.5,13.5,9.3,9.5,1.4,3.2,87.4,47.0
Winter,12,4,118266,73600,6.7,11.8,-0.3,5.0,2.7,5.6,74.9,42.0
Winter,12,5,118266,76287,0.0,3.4,-4.3,0.0,1.5,4.0,39.5,25.0
Winter,12,6,118266,78157,2.4,6.8,-1.0,0.0,2.3,5.7,50.5,31.0
Winter,12,7,118266,82072,-7.3,-1.1,-9.6,0.0,3.8,5.9,37.1,20.0
Winter,12,8,118266,69510,-8.3,-4.4,-11.4,0.0,2.6,5.5,37.1,20.0
Winter,12,9,118266,67263,-7.2,-2.1,-11.8,0.0,1.5,3.4,27.0,16.0
Winter,12,10,118266,83776,-2.5,4.6,-8.1,0.0,0.9,2.9,33.3,18.0
Winter,12,11,118266,85463,0.2,2.9,-2.4,0.0,1.2,3.9,44.8,24.0
Winter,12,12,118266,83447,-1.9,2.4,-5.0,0.0,2.2,4.0,39.0,20.0
Winter,12,13,118266,83702,-2.2,2.1,-5.9,1.3,2.0,5.8,57.4,33.0
Winter,12,14,118266,83871,-4.4,0.6,-7.8,0.0,1.7,3.5,44.3,29.0
Winter,12,15,118266,70400,-2.4,3.2,-7.8,0.0,1.0,2.1,46.8,28.0
Winter,12,16,118266,65711,0.0,2.1,-2.6,0.3,0.9,1.7,63.8,53.0
Winter,12,17,118266,81991,1.6,5.9,-1.5,0.3,1.8,4.3,60.1,31.0
Winter,12,18,118266,81939,2.6,7.4,-2.8,0.0,1.4,4.1,56.3,35.0
Winter,12,19,118266,80550,4.0,9.5,1.3,0.0,1.4,3.3,53.4,17.0
Winter,12,20,119092,81081,3.4,10.4,-1.1,0.0,0.9,2.4,45.5,27.0
Winter,12,21,119092,79490,5.6,9.8,0.4,0.0,1.1,2.6,40.1,28.0
Winter,12,22,119092,65656,6.9,12.4,2.9,0.0,1.5,3.6,48.9,26.0
Winter,12,23,119092,63817,2.4,7.5,-3.4,0.0,2.9,5.7,43.0,21.0
Winter,12,24,119092,77453,-2.3,3.1,-5.9,0.0,1.6,3.6,35.9,16.0
Winter,12,25,119092,67836,0.6,5.2,-4.0,0.0,1.2,2.7,53.4,33.0
Winter,12,26,119092,79897,-1.5,3.0,-7.1,0.0,2.8,4.5,40.8,17.0
Winter,12,27,119092,84377,-10.1,-6.5,-12.5,0.0,3.5,5.8,28.3,16.0
Winter,12,28,119092,86083,-10.5,-6.6,-14.4,0.0,2.5,4.4,33.0,23.0
Winter,12,29,119092,71171,-7.6,-3.0,-10.5,0.0,2.9,5.5,29.0,18.0
Winter,12,30,119092,67295,-6.8,-0.9,-11.3,0.0,1.2,3.1,35.9,23.0
Winter,12,31,119092,74652,-5.4,-0.5,-10.5,0.0,1.2,3.4,39.6,16.0
Winter,1,1,119092,65493,-5.0,-0.6,-8.2,0.0,2.1,4.3,49.5,34.0
Winter,1,2,119092,82437,-4.9,0.2,-8.8,0.0,1.7,3.6,42.8,20.0
Winter,1,3,119092,84196,-3.5,3.2,-8.4,0.0,1.4,2.9,38.8,18.0
Winter,1,4,119092,84746,-1.1,4.1,-6.2,0.0,1.2,3.0,55.5,34.0
Winter,1,5,119092,69496,-2.8,1.1,-5.5,0.0,2.2,4.3,40.3,20.0
Winter,1,6,119092,66493,-2.8,2.7,-6.3,0.0,1.2,3.2,35.0,19.0
Winter,1,7,119092,84074,-1.9,3.1,-6.2,0.0,1.4,4.7,46.4,28.0
Winter,1,8,119092,83818,-3.5,0.5,-7.2,0.0,2.6,6.5,31.0,20.0
Winter,1,9,119092,85392,-4.7,1.3,-9.4,0.0,1.3,3.5,28.8,17.0
Winter,1,10,119092,83833,-0.6,3.0,-4.5,0.0,1.3,3.8,48.8,27.0
Winter,1,11,119092,81941,2.4,7.2,-0.4,0.0,1.0,2.6,58.8,39.0
Winter,1,12,119092,68147,2.8,8.0,-0.6,0.0,1.3,3.5,47.6,32.0
Winter,1,13,119092,64545,1.2,7.6,-3.0,0.0,1.4,3.2,54.3,21.0
Winter,1,14,119092,81783,1.4,5.3,-2.4,0.0,0.9,2.5,68.6,50.0
Winter,1,15,119092,81378,-1.7,2.6,-7.2,0.0,2.7,6.1,58.8,30.0
Winter,1,16,119092,84401,-5.2,-1.1,-10.1,0.0,2.3,4.3,45.9,17.0
Winter,1,17,119092,82611,-0.3,4.0,-3.2,0.0,1.7,5.0,45.8,19.0
Winter,1,18,119092,81668,0.6,6.7,-4.6,0.0,1.3,4.5,44.0,21.0
Winter,1,19,119092,67950,3.6,8.5,0.0,0.0,1.2,3.0,59.8,44.0
Winter,1,20,119092,65830,-1.4,4.0,-5.5,0.0,3.2,5.5,38.5,19.0
Winter,1,21,119092,82668,-1.2,4.2,-6.7,0.0,1.6,4.3,57.8,40.0
Winter,1,22,119092,81134,1.7,7.1,-3.3,0.0,1.7,4.4,62.0,42.0
Winter,1,23,119092,80794,2.0,7.0,-0.8,0.0,2.3,5.1,48.9,17.0
Winter,1,24,119350,80239,0.1,6.5,-4.6,0.0,1.7,3.5,34.9,11.0
Winter,1,25,119350,81007,-1.2,2.6,-3.8,0.0,2.6,5.5,27.6,18.0
Winter,1,26,119350,68954,-2.5,2.4,-6.5,0.0,2.4,4.4,30.9,20.0
Winter,1,27,119350,65189,-0.1,5.1,-6.6,0.0,1.7,3.7,52.5,28.0
Winter,1,28,119350,80399,1.2,4.5,-2.4,0.0,3.1,6.8,40.4,17.0
Winter,1,29,119350,81215,-0.2,7.0,-5.6,0.0,1.5,3.7,35.5,18.0
Winter,1,30,119350,80741,1.8,6.6,-2.8,0.0,1.5,3.8,54.6,39.0
Winter,1,31,119350,83652,-2.0,2.3,-6.2,0.0,2.9,4.7,29.0,18.0
Winter,2,1,119350,80556,-2.1,2.8,-7.4,0.3,1.7,4.9,47.6,27.0
Winter,2,2,119350,67202,1.4,6.1,-3.2,0.0,1.0,1.8,60.0,46.0
Winter,2,3,119350,60334,3.3,4.9,2.0,16.0,1.7,4.0,92.9,53.0
Winter,2,4,119350,57603,-0.6,3.0,-3.3,0.0,2.1,4.9,40.4,17.0
Winter,2,5,119350,55340,2.8,10.1,-3.6,0.0,1.0,2.9,37.1,17.0
Winter,2,6,119350,56835,5.1,9.3,0.1,0.0,1.3,3.1,54.9,34.0
Winter,2,7,119350,72824,-2.1,6.3,-8.2,0.5,3.5,5.5,45.5,18.0
Winter,2,8,119350,79253,-6.1,-1.3,-10.2,0.0,2.3,4.7,31.5,18.0
Winter,2,9,119350,67498,-5.4,-1.9,-8.6,0.0,2.7,4.9,30.0,20.0
Winter,2,10,119350,65225,-5.0,-1.9,-9.1,0.0,1.7,3.6,31.3,22.0
Winter,2,11,119350,81369,-3.0,2.0,-7.5,0.0,2.3,4.9,34.9,19.0
Winter,2,12,119350,81684,-0.6,3.7,-4.1,0.0,1.9,4.3,35.5,22.0
Winter,2,13,119350,80849,-2.1,2.5,-5.7,0.0,2.4,5.1,26.6,15.0
Winter,2,14,119350,81477,-0.5,6.3,-5.9,0.0,1.4,3.2,24.3,16.0
Winter,2,15,119350,81471,-0.8,0.9,-2.9,2.2,1.9,4.0,72.8,30.0
Winter,2,16,119350,67769,-2.7,1.5,-5.1,0.2,2.6,4.6,59.0,38.0
Winter,2,17,119350,64033,-1.8,4.6,-6.8,0.0,1.9,4.2,47.4,23.0
Winter,2,18,119350,80394,0.9,5.9,-4.7,0.0,1.3,2.8,43.5,27.0
Winter,2,19,119350,82869,1.4,3.0,0.2,4.6,1.4,3.9,80.8,36.0
Winter,2,20,119350,79777,1.7,4.5,-0.1,0.0,2.1,4.1,67.8,48.0
Winter,2,21,119350,78291,2.4,9.0,-2.6,0.0,1.5,3.4,59.4,32.0
Winter,2,22,119350,77656,4.0,10.8,-1.6,0.0,1.5,3.7,56.1,28.0
Winter,2,23,119350,65016,6.8,14.5,0.5,0.0,1.1,2.9,41.0,15.0
Winter,2,24,119350,60881,6.3,13.7,1.2,0.0,1.8,4.9,45.0,20.0
Winter,2,25,119350,74848,4.7,10.2,1.3,0.0,2.3,4.8,55.8,26.0
Winter,2,26,119350,74488,5.2,12.0,-1.5,0.0,1.6,4.9,32.8,16.0
Winter,2,27,119350,74792,7.8,14.0,4.7,0.0,1.6,4.3,31.3,21.0
Winter,2,28,119350,73115,6.6,12.8,2.0,0.0,2.0,4.7,39.5,24.0
Spring,3,1,119350,63532,6.6,13.0,1.2,0.0,2.1,4.4,42.3,22.0
Spring,3,2,119350,60563,7.8,14.7,1.3,0.0,1.1,3.3,37.6,19.0
Spring,3,3,119350,59211,9.4,16.1,2.5,0.0,1.5,3.3,36.4,15.0
Spring,3,4,119350,71880,9.9,16.3,5.0,0.0,1.9,4.7,46.1,19.0
Spring,3,5,119350,73603,8.4,12.9,5.6,0.0,2.0,3.9,66.3,40.0
Spring,3,6,119350,73573,8.4,12.4,5.7,0.0,2.0,4.3,55.0,43.0
Spring,3,7,119350,72780,7.0,12.7,3.1,0.0,2.2,5.1,51.1,26.0
Spring,3,8,119350,72390,6.1,13.4,0.6,0.0,1.9,4.2,39.4,17.0
Spring,3,9,119350,62527,7.2,14.9,-0.4,0.0,1.3,3.0,31.8,10.0
Spring,3,10,119350,59584,10.1,15.3,6.7,0.0,1.2,2.9,26.4,12.0
Spring,3,11,119350,72149,6.6,10.0,3.5,0.0,1.8,4.3,61.0,38.0
Spring,3,12,119350,73773,3.9,7.9,-0.3,0.0,2.7,6.0,55.1,21.0
Spring,3,13,119350,74136,3.5,8.5,-0.4,0.0,3.3,7.2,38.5,14.0
Spring,3,14,119350,73378,5.0,10.0,-1.7,0.0,1.9,3.8,45.3,18.0
Spring,3,15,119350,73568,5.5,11.3,1.6,3.5,1.6,5.4,72.8,24.0
Spring,3,16,119350,63088,4.3,9.2,0.2,0.0,1.8,5.1,69.9,38.0
Spring,3,17,119350,59480,6.3,12.4,2.6,0.0,2.0,4.4,55.4,24.0
Spring,3,18,119350,72008,7.1,14.4,1.4,0.0,1.4,4.7,43.8,20.0
Spring,3,19,119350,70866,10.0,16.7,3.4,0.0,1.4,3.3,52.0,20.0
Spring,3,20,119350,71675,10.3,14.6,7.1,16.5,1.4,3.9,79.0,42.0
Spring,3,21,119350,71884,7.1,11.1,1.9,3.3,2.9,5.5,77.4,49.0
Spring,3,22,119350,71617,3.3,8.3,-0.7,0.0,2.8,5.0,40.9,20.0
Spring,3,23,119350,62029,3.3,8.2,-0.4,1.7,2.4,6.3,46.9,25.0
Spring,3,24,119350,59274,4.3,9.7,-0.8,0.0,2.3,4.9,45.4,27.0
Spring,3,25,119350,72375,7.3,11.5,2.9,0.0,2.0,5.1,56.1,43.0
Spring,3,26,119350,70390,11.4,17.6,7.4,0.0,2.0,4.7,51.1,23.0
Spring,3,27,119826,68679,11.6,16.2,8.9,0.0,3.0,6.4,66.4,44.0
Spring,3,28,119826,68576,9.4,14.6,5.6,0.0,2.6,4.8,49.9,16.0
Spring,3,29,119826,67957,9.2,15.1,5.5,0.0,2.1,4.7,33.1,17.0
Spring,3,30,119826,59993,5.2,8.4,3.5,1.8,2.9,6.3,72.0,35.0
Spring,3,31,119826,59005,4.4,8.4,2.6,0.0,3.2,5.5,46.0,20.0
Spring,4,1,119826,68918,5.5,11.3,0.3,0.0,2.5,5.8,39.8,15.0
Spring,4,2,119826,69375,6.7,13.0,1.3,0.0,2.2,6.1,36.9,15.0
Spring,4,3,119826,68911,7.6,13.6,1.9,0.0,2.3,5.0,36.1,14.0
Spring,4,4,119826,68612,9.2,15.7,3.0,0.0,2.5,5.0,43.0,21.0
Spring,4,5,119826,69788,11.4,17.2,7.0,0.0,2.9,5.4,41.0,13.0
Spring,4,6,119826,59799,9.3,12.2,5.9,0.8,1.1,2.8,39.9,21.0
Spring,4,7,119826,57246,12.6,20.3,5.6,0.0,1.7,4.8,43.1,12.0
Spring,4,8,119826,66789,11.6,17.2,7.6,0.0,2.5,5.2,25.6,10.0
Spring,4,9,119826,70499,9.2,13.9,4.7,17.4,2.4,4.4,49.1,16.0
Spring,4,10,119826,73010,7.1,10.2,4.7,5.6,1.8,3.1,78.4,61.0
Spring,4,11,119826,68823,9.5,15.7,4.3,0.0,1.9,4.7,58.0,17.0
Spring,4,12,119826,65841,11.4,18.4,5.5,0.0,2.2,5.1,48.5,19.0
Spring,4,13,119826,58741,11.8,17.9,6.2,0.0,1.8,5.0,34.0,14.0
Spring,4,14,119826,57347,9.6,13.6,6.9,1.7,2.2,7.3,45.5,20.0
Spring,4,15,119826,65652,11.6,18.1,3.9,0.0,1.8,4.7,30.9,13.0
Spring,4,16,119826,65846,14.9,22.6,6.8,0.0,1.6,4.1,26.3,10.0
Spring,4,17,119826,64858,15.3,21.8,9.1,0.0,1.9,4.9,37.5,16.0
Spring,4,18,119826,65665,12.6,16.2,10.4,0.0,2.0,5.3,74.4,55.0
Spring,4,19,119826,67286,13.8,19.7,9.6,0.0,1.6,3.2,57.5,31.0
Spring,4,20,119826,57536,14.3,19.1,9.7,1.2,1.9,4.5,66.9,40.0
Spring,4,21,119826,56357,14.8,20.2,12.2,0.3,1.9,4.2,77.8,53.0
Spring,4,22,119826,65036,19.3,28.2,10.7,0.0,1.4,4.2,50.6,18.0
Spring,4,23,119826,67676,20.4,25.5,15.3,0.0,1.3,3.8,52.0,36.0
Spring,4,24,119826,66843,19.5,25.9,15.8,4.1,1.6,4.5,70.4,42.0
Spring,4,25,119826,68406,13.2,17.2,9.4,11.3,2.0,3.6,75.9,51.0
Spring,4,26,119826,68703,8.4,9.9,6.2,4.9,1.5,3.5,82.1,65.0
Spring,4,27,119826,58248,11.6,18.2,4.1,0.0,1.7,3.6,52.6,25.0
Spring,4,28,119826,56304,12.9,16.6,9.9,0.0,1.6,3.7,48.8,33.0
Spring,4,29,119826,68904,13.0,17.3,8.3,0.0,0.9,2.0,52.9,36.0
Spring,4,30,119826,65866,15.5,22.5,9.0,0.0,1.6,4.2,52.8,29.0
Spring,5,1,119826,59257,16.4,22.2,11.2,0.0,2.3,4.8,48.9,28.0
Spring,5,2,119826,64347,17.1,25.3,10.6,0.0,2.3,5.1,28.5,14.0
Spring,5,3,119826,63488,17.9,26.1,10.1,0.0,1.6,4.4,37.5,17.0
Spring,5,4,119826,55891,19.5,27.4,12.0,0.0,1.7,4.1,40.4,18.0
Spring,5,5,119826,54877,19.2,26.5,13.6,0.0,2.2,5.3,35.8,12.0
Spring,5,6,119826,59232,14.5,19.8,9.8,0.0,3.1,5.3,27.1,12.0
Spring,5,7,119826,64119,15.0,21.9,8.4,0.0,2.3,5.0,33.4,16.0
Spring,5,8,119826,65191,15.6,21.3,10.1,0.0,2.3,5.1,48.3,31.0
Spring,5,9,119826,64637,16.6,22.9,11.7,0.0,2.2,4.5,43.3,19.0
Spring,5,10,119826,65051,17.8,26.8,10.3,0.0,1.9,4.1,48.0,28.0
Spring,5,11,119826,56737,20.3,28.3,13.2,0.0,1.8,3.9,39.0,22.0
Spring,5,12,119826,55971,21.6,28.9,14.7,0.0,1.5,3.1,36.0,24.0
Spring,5,13,119826,66385,18.7,22.8,15.5,0.0,1.6,4.9,43.4,29.0
Spring,5,14,119826,66716,19.6,26.9,12.9,0.0,1.6,4.1,44.5,24.0
Spring,5,15,119826,68076,20.7,28.0,14.8,0.0,1.7,3.9,48.1,23.0
Spring,5,16,119826,69631,23.5,30.0,16.7,0.0,1.5,4.1,43.8,25.0
Spring,5,17,119826,69583,23.6,28.3,17.6,0.0,1.2,3.2,44.9,31.0
Spring,5,18,119826,58102,22.8,25.9,19.1,0.0,2.1,4.8,46.8,38.0
Spring,5,19,119826,57545,19.4,21.6,17.9,22.0,1.2,2.7,93.0,55.0
Spring,5,20,119826,64838,16.4,20.2,13.0,8.7,3.4,6.1,63.6,33.0
Spring,5,21,119826,65571,17.2,23.8,11.7,0.0,2.9,5.9,52.0,22.0
Spring,5,22,119826,66689,19.5,26.5,12.3,0.0,2.4,5.4,46.0,19.0
Spring,5,23,119826,68535,22.1,29.2,15.0,0.0,1.7,3.5,45.0,16.0
Spring,5,24,119826,70964,24.2,33.4,16.2,0.0,1.7,4.1,46.4,27.0
Spring,5,25,119826,58952,23.4,28.6,18.4,0.0,1.6,4.2,45.6,15.0
Spring,5,26,119826,57613,24.5,31.1,18.6,0.0,1.8,4.5,39.0,21.0
Spring,5,27,119826,69700,17.8,22.3,14.3,7.1,2.4,5.3,80.9,42.0
Spring,5,28,119826,66168,18.1,24.6,11.9,0.0,2.6,4.9,45.9,20.0
Spring,5,29,119826,67474,20.3,26.5,13.3,0.0,2.0,4.9,48.4,21.0
Spring,5,30,119826,68850,19.6,24.5,14.6,0.0,2.4,5.4,48.0,31.0
Spring,5,31,119826,64992,19.1,23.3,16.1,0.0,2.8,5.4,49.6,35.0
Summer,6,1,119826,56860,18.9,23.7,14.8,0.0,1.9,4.2,60.5,40.0
Summer,6,2,119826,56758,21.1,27.8,14.1,0.0,1.7,4.6,42.1,22.0
Summer,6,3,119826,69235,23.1,29.5,16.0,0.0,1.8,5.0,42.9,27.0
Summer,6,4,119826,70611,22.6,29.0,17.6,0.0,2.2,4.4,56.4,34.0
Summer,6,5,119826,70897,23.0,29.6,17.8,0.0,1.8,4.3,63.8,38.0
Summer,6,6,119826,65996,21.2,25.1,18.6,7.5,1.2,4.1,75.9,56.0
Summer,6,7,119826,65956,20.0,24.7,17.0,35.3,1.9,3.5,77.3,50.0
Summer,6,8,119826,57222,21.9,27.6,16.0,0.0,1.4,4.0,57.5,28.0
Summer,6,9,119826,56627,21.6,26.5,17.1,2.5,1.8,4.0,66.1,47.0
Summer,6,10,119826,67097,18.4,21.9,15.7,9.5,1.6,2.4,70.3,49.0
Summer,6,11,119826,67125,20.5,26.1,15.5,0.0,1.4,3.0,51.1,32.0
Summer,6,12,120471,68360,21.5,26.4,16.1,0.0,1.8,4.6,57.1,40.0
Summer,6,13,120471,69302,23.0,28.8,16.6,0.0,1.7,4.0,51.9,33.0
Summer,6,14,120471,70094,23.0,28.4,19.1,0.0,1.8,4.2,54.8,30.0
Summer,6,15,120471,58299,21.9,27.4,17.9,2.1,2.4,5.3,61.5,37.0
Summer,6,16,120471,57589,22.0,27.2,16.1,0.0,1.6,4.7,55.4,34.0
Summer,6,17,120471,69144,21.7,26.2,18.1,0.0,2.3,4.1,59.1,35.0
Summer,6,18,120471,70283,20.8,24.8,17.0,13.8,1.5,4.0,78.6,54.0
Summer,6,19,120471,71045,21.4,25.4,18.9,0.2,1.9,4.1,77.8,55.0
Summer,6,20,120471,72419,22.7,27.8,19.8,0.0,1.9,4.2,70.6,45.0
Summer,6,21,120471,71392,22.1,26.1,19.4,0.2,1.7,3.7,72.9,55.0
Summer,6,22,120471,59611,24.2,30.6,17.7,0.0,1.5,2.9,42.3,25.0
Summer,6,23,120471,58504,25.0,31.0,19.1,0.0,1.8,4.4,40.4,28.0
Summer,6,24,120471,72358,25.2,30.9,20.9,0.0,2.0,4.1,46.9,28.0
Summer,6,25,120471,74192,25.6,32.8,19.5,0.0,1.6,4.2,49.1,24.0
Summer,6,26,120471,72691,25.5,29.5,20.7,0.0,1.3,3.1,52.6,34.0
Summer,6,27,120471,75206,25.5,31.2,21.9,1.4,1.4,3.5,70.5,39.0
Summer,6,28,120471,73877,24.7,29.0,22.3,0.0,1.7,3.8,67.3,49.0
Summer,6,29,121147,61863,23.1,27.7,19.6,1.5,1.2,3.2,72.0,44.0
Summer,6,30,121147,60661,23.9,28.5,20.9,0.0,2.3,4.5,73.5,47.0
Summer,7,1,121147,73799,23.9,28.9,20.6,0.0,2.3,5.2,64.4,36.0
Summer,7,2,121147,73871,24.4,30.1,20.8,0.0,2.3,4.3,63.5,33.0
Summer,7,3,121147,74051,24.1,27.4,21.2,0.0,1.7,3.8,64.6,46.0
Summer,7,4,121147,75978,25.4,32.8,20.0,0.0,1.9,4.5,59.6,27.0
Summer,7,5,121147,77081,27.6,35.0,20.2,0.0,1.5,4.3,42.1,24.0
Summer,7,6,121147,64664,29.7,36.1,24.6,0.0,1.7,3.9,40.9,24.0
Summer,7,7,121147,61231,26.7,32.5,22.7,0.0,2.2,3.3,43.3,28.0
Summer,7,8,121147,74511,25.1,31.0,21.2,0.0,2.0,3.3,46.6,32.0
Summer,7,9,121147,74847,25.0,30.0,19.7,0.0,1.8,3.1,46.4,32.0
Summer,7,10,121147,73582,22.7,27.3,19.3,8.5,2.0,3.3,64.1,41.0
Summer,7,11,121147,73762,21.9,25.9,19.5,2.9,1.3,2.8,76.9,58.0
Summer,7,12,121147,73720,23.6,28.7,20.0,0.0,2.0,4.4,65.5,44.0
Summer,7,13,121147,62192,24.9,29.7,22.1,0.0,1.7,3.9,67.3,43.0
Summer,7,14,121147,62384,25.9,31.6,21.2,0.0,1.6,3.8,64.6,38.0
Summer,7,15,121147,75227,23.8,27.4,22.1,7.7,1.1,3.0,80.0,59.0
Summer,7,16,121147,77005,24.7,28.8,21.4,6.3,1.3,3.4,79.0,52.0
Summer,7,17,121147,77875,25.6,29.2,22.3,0.7,1.2,2.9,73.9,54.0
Summer,7,18,121147,78538,26.9,32.1,23.3,0.0,1.2,3.2,65.0,41.0
Summer,7,19,121147,81037,28.6,35.0,22.8,0.0,1.5,4.6,61.3,37.0
Summer,7,20,121147,68096,28.0,31.9,25.1,1.1,2.1,3.6,66.9,50.0
Summer,7,21,121147,64826,25.1,27.0,24.2,6.2,2.2,4.4,87.1,74.0
Summer,7,22,121147,81923,26.7,31.0,24.2,0.1,2.2,3.6,74.6,54.0
Summer,7,23,121147,84164,28.1,32.9,24.4,0.0,1.7,3.6,70.8,48.0
Summer,7,24,121147,82716,26.5,27.2,25.2,1.0,1.6,3.4,82.3,75.0
Summer,7,25,121147,82349,26.3,27.4,25.6,9.7,1.2,3.4,90.1,79.0
Summer,7,26,121147,80943,25.1,25.9,23.7,60.0,1.7,4.5,95.3,91.0
Summer,7,27,121147,71548,28.4,33.4,24.9,0.6,1.3,3.9,76.6,48.0
Summer,7,28,121147,67137,26.1,28.2,25.0,25.6,2.2,4.8,88.3,77.0
Summer,7,29,121147,80114,27.5,30.0,25.6,0.5,2.6,5.0,74.5,63.0
Summer,7,30,121147,81567,28.1,30.8,26.3,1.2,3.4,5.9,75.3,64.0
Summer,7,31,121147,78182,25.8,27.5,24.0,62.3,2.2,5.3,91.1,79.0
Summer,8,1,121147,77967,26.3,30.1,23.5,26.9,1.7,4.6,86.4,66.0
Summer,8,2,121147,77913,28.4,33.1,24.7,0.0,1.2,3.0,74.6,48.0
Summer,8,3,121147,70485,29.4,36.0,25.6,3.0,1.3,4.5,69.0,39.0
Summer,8,4,121147,70852,28.3,34.4,25.0,8.6,1.2,3.3,75.9,48.0
Summer,8,5,121147,82885,30.5,35.9,25.6,0.0,1.1,3.2,65.5,38.0
Summer,8,6,121147,82491,31.6,36.8,27.9,0.0,1.5,2.8,51.4,31.0
Summer,8,7,121147,81077,26.9,30.3,23.9,8.0,1.2,2.8,78.1,51.0
Summer,8,8,121147,84356,28.9,32.7,25.9,0.0,1.6,3.6,71.4,52.0
Summer,8,9,121147,85400,29.8,34.6,26.0,0.0,1.3,4.1,69.0,46.0
Summer,8,10,121147,75211,31.5,36.5,26.6,0.0,1.5,3.4,57.9,40.0
Summer,8,11,121147,73304,30.4,35.7,26.3,6.7,2.5,4.1,53.6,34.0
Summer,8,12,121147,86941,26.6,28.5,24.8,56.2,1.3,2.3,91.8,79.0
Summer,8,13,121147,90314,29.2,35.3,25.1,6.4,1.5,4.7,76.9,43.0
Summer,8,14,121147,90052,30.4,35.7,25.9,0.0,1.5,3.1,63.9,42.0
Summer,8,15,121147,75693,25.9,28.6,23.9,16.2,1.3,2.7,82.0,61.0
Summer,8,16,121147,81147,25.9,29.5,23.0,0.1,2.2,5.0,74.5,59.0
Summer,8,17,121147,68337,25.9,28.8,23.4,0.0,2.5,4.6,69.5,45.0
Summer,8,18,121147,66051,25.6,30.7,22.6,0.0,1.7,3.2,66.5,37.0
Summer,8,19,121147,81590,26.3,31.3,21.2,0.0,1.1,2.7,60.6,35.0
Summer,8,20,121147,83162,28.2,32.8,23.2,0.0,1.5,3.2,56.3,39.0
Summer,8,21,121147,83782,27.0,30.4,24.4,1.3,1.2,3.2,67.3,49.0
Summer,8,22,121147,82264,26.9,31.4,23.0,0.0,1.7,4.4,66.5,36.0
Summer,8,23,121147,79012,26.2,30.5,22.7,0.0,2.1,4.4,58.4,28.0
Summer,8,24,121147,64735,24.1,27.3,21.5,0.0,1.5,3.5,60.9,46.0
Summer,8,25,121147,63326,25.0,29.9,20.2,0.0,1.5,4.0,66.6,43.0
Summer,8,26,121147,79478,26.4,32.1,21.5,0.0,1.2,4.0,63.8,34.0
Summer,8,27,121147,77998,25.7,29.3,22.2,20.0,1.0,2.5,71.1,44.0
Summer,8,28,121147,79037,26.1,30.2,23.6,0.0,1.9,4.3,66.2,37.0
Summer,8,29,121147,76683,23.4,26.4,20.1,36.9,2.2,7.5,77.1,54.0
Summer,8,30,122973,73735,22.6,27.0,19.5,0.2,2.4,5.0,66.3,42.0
Summer,8,31,122973,63393,23.5,28.9,18.5,0.0,1.9,4.7,65.0,38.0
Autumn,9,1,122973,61847,23.7,27.8,19.2,0.0,1.4,2.9,64.0,37.0
Autumn,9,2,122973,76231,24.4,29.7,19.4,0.0,1.6,3.5,56.6,34.0
Autumn,9,3,122973,77067,24.1,28.0,22.0,0.0,2.3,3.8,67.6,50.0
Autumn,9,4,122973,77939,22.8,25.5,21.2,22.7,2.5,4.5,89.0,73.0
Autumn,9,5,122973,79390,23.0,27.6,21.5,36.4,2.0,5.0,91.4,66.0
Autumn,9,6,122973,79916,25.3,29.1,21.6,2.4,2.1,3.4,79.8,63.0
Autumn,9,7,122973,68972,25.7,29.5,22.6,2.8,6.0,11.8,72.9,58.0
Autumn,9,8,122973,65686,24.7,27.3,22.9,0.0,1.9,4.8,76.9,62.0
Autumn,9,9,122973,78980,25.1,28.0,22.4,0.0,1.7,3.6,74.3,55.0
Autumn,9,10,122490,78650,23.8,26.5,22.1,63.2,2.4,4.0,93.4,73.0
Autumn,9,11,122490,73271,24.3,28.7,20.4,7.6,3.1,4.7,71.4,54.0
Autumn,9,12,122490,55025,21.0,22.9,18.7,3.9,2.6,4.8,72.3,56.0
Autumn,9,13,122490,50583,23.3,29.3,18.3,0.1,1.7,3.5,60.4,34.0
Autumn,9,14,122490,55077,22.4,24.1,20.8,0.3,1.2,2.9,80.0,61.0
Autumn,9,15,122490,58401,24.2,30.0,19.5,0.0,1.7,4.1,70.4,40.0
Autumn,9,16,122490,71926,24.5,30.5,20.7,0.0,2.1,4.5,53.0,28.0
Autumn,9,17,122490,72654,23.5,29.0,18.0,0.0,2.1,4.4,41.6,24.0
Autumn,9,18,122490,71310,21.0,25.4,16.0,0.0,3.1,4.9,46.0,27.0
Autumn,9,19,122490,71203,19.5,26.0,13.6,0.0,1.9,4.3,46.5,32.0
Autumn,9,20,122490,68997,19.6,24.2,15.8,0.0,2.1,3.5,52.8,39.0
Autumn,9,21,122490,60423,19.6,22.1,18.3,0.0,2.0,3.7,60.3,48.0
Autumn,9,22,122490,57175,18.6,19.6,17.3,0.4,3.8,6.4,63.4,54.0
Autumn,9,23,122490,67955,20.0,24.6,16.9,0.0,2.2,5.0,51.1,33.0
Autumn,9,24,122490,68030,19.8,26.5,13.9,0.0,1.8,3.5,61.3,31.0
Autumn,9,25,122490,69484,20.9,27.4,14.8,0.0,1.4,3.0,64.4,34.0
Autumn,9,26,122490,70942,22.9,29.0,17.7,0.0,1.9,3.3,59.3,31.0
